"available","availableText","brand","ean","endedDate","itemLocation","itemNumber","mpn","price","priceWithCurrency","seller","sold","subTitle","title","type","upc","url","wasPrice","wasPriceWithCurrency","whyToBuy/0","whyToBuy/1","whyToBuy/2"
,,,,,"Bridgeport, Pennsylvania, United States","195462609434",,"11999.99","US $11,999.99","tmarch76",,"","1927 Hudden & Co Complete PSA Graded Set Johnson Carpentier Langford Jeanette","Sports Trading Card","Does not apply","https://www.ebay.com/itm/195462609434",,,,,
,,,,,"Brighton, Colorado, United States","195077220260",,"11999","US $11,999.00","nateis2",,"","2020 Connor McDavid Precious Metal Gems Universe All-Star Gold 1/1 #192 PSA 8","Sports Trading Card",,"https://www.ebay.com/itm/195077220260",,,"Ships from United States","17 watchers",
,,,,,"Lynn, Massachusetts, United States","394157362745",,"12000","US $12,000.00","short-side-snipe",,"","2011 Topps Finest Tom Brady Blue Refractor /99🔥VERY RARE💎PSA 10💎POP 4🔥📈🐐","Sports Trading Card",,"https://www.ebay.com/itm/394157362745",,,"Ships from United States",,
,,,,,"Warminster, Pennsylvania, United States","165759033197",,"12000","US $12,000.00","pristinemjsports",,"","2014 Panini Flawless #1 Kobe Bryant GU Patch Auto Ruby /15 BGS 8.5/10 PMJS",,,"https://www.ebay.com/itm/165759033197",,,"Ships from United States","12 watchers",
,,,,," California, United States","265056407399",,"11999.99","US $11,999.99","quality_price_fast",,"","1996 SKYBOX E-X2000 KOBE BRYANT ROOKIE RC #30 PSA 9 MINT LAKERS  HOF (CENTERED)","Sports Trading Card",,"https://www.ebay.com/itm/265056407399",,,"Ships from United States","12 watchers",
,,,,,"Hermosa Beach, California, United States","275531261258",,"11999","US $11,999.00","louisville_sportscards",,"","2020 Justin Herbert Flawless RPA 3/5 Swoosh - BGS 9.5, 10 Auto","Sports Trading Card",,"https://www.ebay.com/itm/275531261258",,,"Ships from United States",,
,,,,,"Mansfield, Massachusetts, United States","275417603898",,"12000","US $12,000.00","norello",,"","2020 Panini Select Joe Burrow Black 1/1 NFL Patch PSA 8","Sports Trading Card",,"https://www.ebay.com/itm/275417603898",,,"Ships from United States","11 watchers",
,,,,,"Ocean View, New Jersey, United States","115196107572",,"11999.99","US $11,999.99","ocnj-sportscards",,"","2020 PANINI IMMACULATE JOE BURROW PREMIUM ROOKIE PATCH AUTO #08/14 PSA 8 NM-MT","Sports Trading Card",,"https://www.ebay.com/itm/115196107572",,,"Ships from United States",,
,,,,,"Arcadia, California, United States","275491770539",,"12000","US $12,000.00","unfinishedwor",,"","2020 Topps Chrome Formula 1 F1 Sapphire Pierre Gasly SP Red /5 PSA 8 RC IV","Sports Trading Card",,"https://www.ebay.com/itm/275491770539",,,"Ships from United States","11 watchers",
,,,,,"McKinney, TX, United States","194976666091",,"12000","US $12,000.00","dlwhitf",,"","2019 De’Andre Hunter Panini Prizm Gold #/10 BGS 9.5","Sports Trading Card",,"https://www.ebay.com/itm/194976666091",,,"Ships from United States","11 watchers",
,,,,,"Tampa, Florida, United States","334314829827",,"12000.49","US $12,000.49","bryannasportscards",,"","2004 UD Reflections Tom Brady #ST-TB Signature Threads Auto Jersey 4/99 PSA POP1","Sports Trading Card",,"https://www.ebay.com/itm/334314829827",,,"Ships from United States","9 watchers",
,,,,,"Tokyo, Japan","195374890804",,"12000","US $12,000.00","momosportscards",,"","2019 UD Exquisite Collection Rookie Tribute Auto 44/99 Luka Doncic Mavs BGS 9","Sports Trading Card",,"https://www.ebay.com/itm/195374890804",,,"7 watchers",,
,,,,,"Porter Ranch, California, United States","393999783694",,"12000","US $12,000.00","tiffany-1015",,"","Aaron Donald Rookie Rc 2014 Panini Hot Rookies Red w Auto x/75 - Only PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/393999783694",,,"Ships from United States",,
,,,,,"Maple Plain, Minnesota, United States","233897744669",,"11999.99","US $11,999.99","vintagesnowmobiles",,"","DURANT 2006 TOPPS FINEST REFRACTOR RC 320/399 BGS 9.5 LOWER POP THAN 2007 CHROME",,,"https://www.ebay.com/itm/233897744669",,,"Returns accepted","Ships from United States",
,,,,,"Tustin, California, United States","294965340635",,"12000","US $12,000.00","y-y2273",,"","2020/21 Panini Prizm  Gold Prizm Ja Morant #’d/10 PSA 8","Sports Trading Card",,"https://www.ebay.com/itm/294965340635",,,"Ships from United States","10 watchers",
,,,,,"West Covina, California, United States","224930734491",,"11999","US $11,999.00","kellymydoll",,"","1989 fleer glossy ken griffey jr psa 10 gem mint rookie card","Sports Trading Card",,"https://www.ebay.com/itm/224930734491",,,"Ships from United States","19 watchers",
,,,,,"Wayzata, Minnesota, United States","154749329101",,"12000","US $12,000.00","msowada",,"","1969 Topps #25 LEW ALCINDOR - Rookie Card RC HOF - PSA 7 Near Mint","Sports Trading Card",,"https://www.ebay.com/itm/154749329101",,,"11 watchers",,
,,,,,"Irvine, California, United States","294850089738",,"12000","US $12,000.00","y-y2273",,"","1997-98 Metal Universe Platinum Portraits Kobe Bryant #3 BGS 9 0.5 away from 9.5","Sports Trading Card",,"https://www.ebay.com/itm/294850089738",,,"Ships from United States","37 watchers",
,,,,,"Caldwell, New Jersey, United States","125585195133",,"12000","US $12,000.00","lever4168",,"","TYLER HERRO 2019-20 PANINI SELECT BLACK DISCO PRIZM RC ROOKIE 1/1 PSA 9","Sports Trading Card",,"https://www.ebay.com/itm/125585195133",,,"Ships from United States","10 watchers",
,,,,,"Maple Plain, Minnesota, United States","353389264490",,"11999.99","US $11,999.99","vintagesnowmobiles",,"","DURANT 2006 TOPPS FINEST REFRACTOR RC 316/399 BGS 9.5 LOWER POP THAN 2007 CHROME",,,"https://www.ebay.com/itm/353389264490",,,"Returns accepted","Ships from United States",
,,,,,"Moosup, Connecticut, United States","185629020008",,"12000","US $12,000.00","nikrid31",,"","ja morant contenders optic 1 Of 1 Rookie Auto Print Plate BGS 8/10 Auto","Sports Trading Card",,"https://www.ebay.com/itm/185629020008",,,"Ships from United States",,
,,,,,"North Las Vegas, Nevada, United States","185405397554",,"12000","US $12,000.00","cool_collectibles",,"","1987 Donruss Mark Mcgwire PSA 10 Auto 10 PSA/DNA 10/10, Population 1","Sports Trading Card",,"https://www.ebay.com/itm/185405397554",,,"Returns accepted","Ships from United States",
,,,,,"Fairfax, Virginia, United States","154801839419",,"11999.99","US $11,999.99","rookiesonly99",,"","BGS 8.5 PATRICK MAHOMES 2017 PREFERRED GREAT X-PECTATIONS AUTO RC JERSEY #D 5/10","Sports Trading Card",,"https://www.ebay.com/itm/154801839419",,,"Ships from United States",,
,,,,,"Huntington Beach, California, United States","203779103847",,"11999.99","US $11,999.99","absportsmemorabiliaoc",,"","2017 Panini Rookies &Stars 42/49 Patrick Mahomes RC PSA 10 Auto $11,999.99","Sports Trading Card",,"https://www.ebay.com/itm/203779103847",,,"Ships from United States","6 watchers",
,,,,,"Seminole, Florida, United States","125223530522",,"12000","US $12,000.00","dadandladssports",,"","2018 Josh Allen 1/1 Rookie Obsidian Vitreous Case Hit PSA 8 Buffalo Bills","Sports Trading Card",,"https://www.ebay.com/itm/125223530522",,,"Ships from United States","7 watchers",
,,,,,"Natrona Heights, Pennsylvania, United States","155196003894",,"11999.99","US $11,999.99","firecaptain20",,"","BGS 8.5 SP Authentic Sidney Crosby Future Watch LIMITED /100 AUTO PATCH🔥ROOKIE","Sports Trading Card",,"https://www.ebay.com/itm/155196003894",,,"Ships from United States","25 watchers",
,,,,,"Sumida, Tokyo, Japan","195465449035",,"12000","US $12,000.00","momosportscards",,"","2020-21 National Treasures Desmond Bane RPA RC Patch Auto 50/99 BGS 9/10","Sports Trading Card",,"https://www.ebay.com/itm/195465449035",,,"12 watchers",,
,,,,,"Portland, Oregon, United States","133993104707",,"12000","US $12,000.00","ukdavemac-2",,"","2020 PANINI FLAWLESS COLLEGIATE BLACK TRAE YOUNG PATCH AUTO 1/1 #49 PSA 8 NM-MT","Sports Trading Card",,"https://www.ebay.com/itm/133993104707",,,"Ships from United States",,
,,,,,"Inglewood, California, United States","203802948086",,"11999.99","US $11,999.99","yukes_97",,"","2017 NATIONAL TREASURES Patrick Mahomes II AUTO BGS 9.5/10. RPA  #13/99","Sports Trading Card",,"https://www.ebay.com/itm/203802948086",,,"15 watchers",,
,,,,,"Cos Cob, Connecticut, United States","403858130213",,"11999.99","US $11,999.99","naypriz_collectibles",,"","1999 Metal Universe Precious Metal Gems Alex Rodriguez PMG PSA 7 /50 None Higher","Sports Trading Card",,"https://www.ebay.com/itm/403858130213",,,"Ships from United States","7 watchers",
,,,,,"New Windsor, New York, United States","155292211337",,"11995","US $11,995.00","fishhead7474",,"","1958 Editora Aquarela Soccer Pele Rookie Sgc 4 Pop 3 Only 1 Higher Pwcc Top 30%","Sports Trading Card",,"https://www.ebay.com/itm/155292211337",,,"Ships from United States","6 watchers",
,,,,,"Henderson, Kentucky, United States","185605938896",,"12000","US $12,000.00","bfleming75",,"","Albert Pujols RC POP 1!! Fleer Legacy Auto 2001 Gem 9.5/10 /799. None Higher!!!","Sports Trading Card",,"https://www.ebay.com/itm/185605938896",,,"Ships from United States",,
,,,,,"Quezon City, Philippines","284756364933",,"12000","US $12,000.00","quirube",,"","2004-05 Upper Deck Trilogy Kobe Bryant Auto Focus Autograph #KB Crystal 06/25!","Sports Trading Card",,"https://www.ebay.com/itm/284756364933",,,"10 watchers",,
,,,,,"Buckeye, Arizona, United States","393991516702",,"12012.12","US $12,012.12","desean10",,"","2019 Contenders Cracked Ice (12/23) Autograph Ja Morant BGS 9.5 1/1 Jersey # 12","Sports Trading Card",,"https://www.ebay.com/itm/393991516702",,,"Ships from United States",,
,,,,,"Walnut Creek, California, United States","165514860424",,"12000","US $12,000.00","pspauctions-consignments",,"","2009-10 Topps #321 Stephen Curry Rookie RC card,🔥🔥rare card,high grade,low pop","Sports Trading Card",,"https://www.ebay.com/itm/165514860424",,,"Ships from United States",,
,,,,,"Boynton Beach, Florida, United States","394344654847",,"11995","US $11,995.00","andbl-4598",,"","2021-22 Photogenic Josh Giddey Platinum Auto One Of One PSA 9 AUTO 10 THUNDER","Sports Trading Card",,"https://www.ebay.com/itm/394344654847",,,"Ships from United States",,
,,,,,"Las Vegas, Nevada, United States","234186557576",,"11995.95","US $11,995.95","mauri-aber",,"","1968 Topps Nolan Ryan/Jerry Koosman RC HOF #177 “Centered” BVG 8.5 LOOKS NICER","Sports Trading Card",,"https://www.ebay.com/itm/234186557576",,,"Returns accepted","Ships from United States","48 watchers"
,,,,,"Tracy, California, United States","313796308721",,"11999.99","US $11,999.99","redngoldsports",,"","KLAY THOMPSON 2012 IMMACULATE RPA RC PATCH AUTO PREMIUM #/75 PSA 10 GEM Pop 4","Sports Trading Card",,"https://www.ebay.com/itm/313796308721",,,"Ships from United States","18 watchers",
,,,,,"Brooklyn, New York, United States","203728500085",,"12000","US $12,000.00","kennetlevin_5",,"","2016 Patrik Laine The Cup- Red (#1/4) BGS 8.5/AUTO 10",,,"https://www.ebay.com/itm/203728500085",,,"Ships from United States",,
,,,,,"Fontana, California, United States","265155477957",,"12000","US $12,000.00","jee4030",,"","Justin Herbert 2020 Panini Prizm DP Neon Green Auto /25","Sports Trading Card",,"https://www.ebay.com/itm/265155477957",,,"Ships from United States",,
,,,,,"San Diego, California, United States","203101006382",,"12000","US $12,000.00","unbuyased",,"","2012 - 2019 PANINI PRIZM LEBRON JAMES COLLECTION PSA 10 GEM MINT (8 CARDS)","Sports Trading Card",,"https://www.ebay.com/itm/203101006382",,,"Ships from United States","19 watchers",
,,,,,"Allen, Texas, United States","175496424556",,"12000","US $12,000.00","redmikec",,"","ZION WILLIAMSON 2019 Panini One and One Rookie Prizm Downtown #6 BGS 10 Pristine",,,"https://www.ebay.com/itm/175496424556",,,,,
,,,,,"Hilo, Hawaii, United States","265706886566",,"11999","US $11,999.00","gamblersanonymous",,"","1986 Fleer Michael Jordan RC No 57 GOAT BCCG 9 NM Chicago Bulls","Sports Trading Card",,"https://www.ebay.com/itm/265706886566",,,"Ships from United States","7 watchers",
,,,,,"San Francisco, California, United States","184397660237",,"12000","US $12,000.00","cardboard_collect",,"","2014 Panini Prizm World Cup - Lionel Messi - Blue Refractor /199 BGS 9.5 #12","Sports Trading Card",,"https://www.ebay.com/itm/184397660237",,,"Ships from United States","47 watchers",
,,,,,"Jackson, New Jersey, United States","204125200827",,"11999.99","US $11,999.99","bigedsportscardsplus",,"","1951 BOWMAN MICKEY MANTLE #253 RC ROOKIE CARD PSA AUTHENTIC ALTERED BEAUTY","Sports Trading Card",,"https://www.ebay.com/itm/204125200827",,,"Ships from United States","9 watchers",
,,,,,"Myrtle Beach, South Carolina, United States","155221252873",,"12000","US $12,000.00","f.brthr.ljvd3t6",,"","2020 Select Neon Orange Pulsar Field Level Jalen Hurts PSA 10 #/7","Sports Trading Card",,"https://www.ebay.com/itm/155221252873",,,"5 watchers",,
,,,,,"Apache Junction, Arizona, United States","334354580682",,"12000","US $12,000.00","cooperbro422",,"","SUPER RARE 2006 Panini Goaaal! World Cup Germany CRISTIANO RONALDO PSA 7 Brazil","Sports Trading Card",,"https://www.ebay.com/itm/334354580682",,,"Ships from United States",,
,,,,,"Lumberton, New Jersey, United States","284306752059",,"12000","US $12,000.00","vintagecardinvestment",,"","1968 NOLAN RYAN TOPPS #177 BVG 8 ROOKIE CARD**CENTERING 9!!**","Sports Trading Card",,"https://www.ebay.com/itm/284306752059",,,"Ships from United States","30 watchers",
,,,,,"Chisago City, Minnesota, United States","125283078230",,"11999","US $11,999.00","joeric_19",,"","PATRICK MAHOMES 2017 CONTENDERS OPTIC ROOKIE TICKET AUTO BGS 9.5 🔥💎🔥 RC SP","Sports Trading Card",,"https://www.ebay.com/itm/125283078230",,,"Ships from United States","42 watchers",
,,,,,"Olyphant, Pennsylvania, United States","275541233578",,"12000","US $12,000.00","petefagan2018",,"","2012 National Treasures #151 Anthony Davis Auto Patch RC 99/199 BGS 9.5/AUTO 10","Sports Trading Card",,"https://www.ebay.com/itm/275541233578",,,"Ships from United States","5 watchers",
,,,,,"Chalfont, Pennsylvania, United States","185684298855",,"12000","US $12,000.00","anthonywright803",,"","Jalen Hurts Prizm rookie /5 green. SGC grade 9.5","Sports Trading Card",,"https://www.ebay.com/itm/185684298855",,,"Ships from United States",,
,,,,,"Indialantic, Florida, United States","144714628114",,"11999.99","US $11,999.99","tlgrant7",,"","2011 Bowman Sterling #22 MIKE TROUT RC BLACK REFRACTOR /25 BGS 9.5 GEM MINT","Sports Trading Card",,"https://www.ebay.com/itm/144714628114",,,"Returns accepted","Ships from United States",
,,,,,"Austin, Texas, United States","175409362769",,"11999","US $11,999.00","tclark12",,"","2020 Contenders Optic LaMelo Ball Rookie Variation Blue Auto #19/35 PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/175409362769",,,"Free returns","Ships from United States",
,,,,,"Marco Island, Florida, United States","185405170348",,"12000","US $12,000.00","consignmints",,"","1911-12 C55 #38 GEORGES VEZINA PSA 2 (RC) HOF (LITE CRACK ON HOLDER) *CG3722",,"Does Not Apply","https://www.ebay.com/itm/185405170348",,,"Returns accepted","Ships from United States","20 watchers"
,,,,,"San Jose, California, United States","353746468063",,"11999","US $11,999.00","pasmen47",,"","Stephen Curry RC 2009-10  12/50 Playoff Contender Black 12/50 BGS 9 Very Rare","Sports Trading Card","Does Not Apply","https://www.ebay.com/itm/353746468063",,,"Ships from United States","13 watchers",
,,,,,"Grants Pass, Oregon, United States","314262923399",,"1212.12","US $1,212.12US $12,012.12","pnzo47",,"","2016 Clear Vision Bronze Tom Brady / Peyton Manning /79 💰POP 1💰💎NONE HIGHER💎","Sports Trading Card",,"https://www.ebay.com/itm/314262923399",,,,,
,,,,,"Chambersburg, Pennsylvania, United States","224095405404",,"11999.99","US $11,999.99","mac_marketplace_llc",,"","2001 DREW BREES Playoff Contenders Round Numbers GOLD 13/20 AUTO BGS 8.5 ROOKIE","Sports Trading Card",,"https://www.ebay.com/itm/224095405404",,,"Ships from United States","6 watchers",
,,,,,"Monash, ACT, Australia","194215368570",,"11999","US $11,999.00","ssuteremotecars",,"","2016 SELECT EQUALIZERS Green PRIZM 2/5 LIONEL MESSI PSA 9 POP2 None Higher","Sports Trading Card",,"https://www.ebay.com/itm/194215368570",,,"61 watchers",,
,,,,,"Oologah, Oklahoma, United States","175160313184",,"12000","US $12,000.00","dwelch1775",,"","1972 Topps #200 Roger Staubach : Rookie Card : PSA 9","Sports Trading Card",,"https://www.ebay.com/itm/175160313184",,,,,
,,,,,"Albany, Louisiana, United States","384927618210",,"12000","US $12,000.00","espy4lsu",,"","2021 LEGACY TOM BRADY CRACKED ICE GOLD AUTOGRAPH BGS 9.5 10 AUTO GEM MINT #1/3","Sports Trading Card",,"https://www.ebay.com/itm/384927618210",,,"Returns accepted","Ships from United States","15 watchers"
,,,,,"Salt Lake City, Utah, United States","184716935565",,"12000","US $12,000.00","allexxxe",,"","DUNCAN ROBINSON #1/5 RC AUTO Panini Noir Platinum📈#389 BGS 9 Pop 1🏀2018-19","Sports Trading Card",,"https://www.ebay.com/itm/184716935565",,,"Ships from United States","6 watchers",
,,,,,"Hermosa Beach, California, United States","275500619365",,"11999","US $11,999.00","louisville_sportscards",,"","2020 Joe Burrow Select Prizm 4/10 Tie-dye Die-cut - PSA 10, 10 Auto - Pop 1","Sports Trading Card",,"https://www.ebay.com/itm/275500619365",,,"Ships from United States",,
,,,,,"Opelika, Alabama, United States","264590682258",,"12000","US $12,000.00","greatcustomstuff_14",,"","RANDY POFFO MACHO MAN SAVAGE 1/1 2019 LEAF SKETCH ONLY POFFO CARD EVER MADE","Sports Trading Card",,"https://www.ebay.com/itm/264590682258",,,"Ships from United States","15 watchers",
,,,,,"Bridgeville, Pennsylvania, United States","373818560053",,"11999.99","US $11,999.99","pittsburgh_cards22",,"","2018 Triston Casas Bowman Chrome Auto Orange 3/25 RC","Sports Trading Card",,"https://www.ebay.com/itm/373818560053",,,"Ships from United States","8 watchers",
